has_null,wave,gender,age,age_o,d_age,d_d_age,race,race_o,samerace,importance_same_race,importance_same_religion,d_importance_same_race,d_importance_same_religion,field,pref_o_attractive,pref_o_sincere,pref_o_intelligence,pref_o_funny,pref_o_ambitious,pref_o_shared_interests,d_pref_o_attractive,d_pref_o_sincere,d_pref_o_intelligence,d_pref_o_funny,d_pref_o_ambitious,d_pref_o_shared_interests,attractive_o,sinsere_o,intelligence_o,funny_o,ambitous_o,shared_interests_o,d_attractive_o,d_sinsere_o,d_intelligence_o,d_funny_o,d_ambitous_o,d_shared_interests_o,attractive_important,sincere_important,intellicence_important,funny_important,ambtition_important,shared_interests_important,d_attractive_important,d_sincere_important,d_intellicence_important,d_funny_important,d_ambtition_important,d_shared_interests_important,attractive,sincere,intelligence,funny,ambition,d_attractive,d_sincere,d_intelligence,d_funny,d_ambition,attractive_partner,sincere_partner,intelligence_partner,funny_partner,ambition_partner,shared_interests_partner,d_attractive_partner,d_sincere_partner,d_intelligence_partner,d_funny_partner,d_ambition_partner,d_shared_interests_partner,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,d_sports,d_tvsports,d_exercise,d_dining,d_museums,d_art,d_hiking,d_gaming,d_clubbing,d_reading,d_tv,d_theater,d_movies,d_concerts,d_music,d_shopping,d_yoga,expected_happy_with_sd_people,expected_num_interested_in_me,expected_num_matches,d_expected_happy_with_sd_people,d_expected_num_interested_in_me,d_expected_num_matches,like,guess_prob_liked,d_like,d_guess_prob_liked,met,decision,decision_o,match
1,1,female,21,30,9,10,European/Caucasian-American,European/Caucasian-American,1,8,1,8,1,LAW,35,15,25,10,5,10,75,10,75,10,10,10,2,3,4,4,5,3,4,4,4,4,4,4,20,5,25,25,10,15,18,10,75,75,10,10,6,3,6,10,8,7,4,7,9,7,6,6,8,5,5,6,7,7,7,4,4,7,7,4,7,7,6,8,6,6,8,6,8,6,6,3,7,8,3,7,3,7,7,7,7,7,7,7,7,7,7,7,3,7,7,3,7,10,2,8,15,1,6,3,7,2,0,1,0,0
1,1,female,21,27,6,5,European/Caucasian-American,European/Caucasian-American,1,8,1,8,1,LAW,33.33,11.11,11.11,11.11,11.11,22.22,75,10,10,10,10,75,5,5,6,5,5,5,4,4,7,4,4,4,20,5,25,25,10,15,18,10,75,75,10,10,6,3,6,10,8,7,4,7,9,7,5,5,7,6,7,5,4,4,7,7,7,4,7,4,7,7,6,8,6,6,8,6,8,6,6,3,7,8,3,7,3,7,7,7,7,7,7,7,7,7,7,7,3,7,7,3,7,10,2,8,15,1,6,4,7,2,0,1,0,0
1,1,female,21,28,7,10,European/Caucasian-American,European/Caucasian-American,1,8,1,8,1,LAW,50,0,25,10,0,15,75,10,75,10,10,10,5,9,9,9,9,6,4,9,9,9,9,7,20,5,25,25,10,15,18,10,75,75,10,10,6,3,6,10,8,7,4,7,9,7,7,5,7,8,7,9,7,4,7,7,7,9,7,4,7,7,6,8,6,6,8,6,8,6,6,3,7,8,3,7,3,7,7,7,7,7,7,7,7,7,7,7,3,7,7,3,7,10,2,8,15,1,9,4,9,2,0,1,1,1
1,1,female,21,24,3,3,European/Caucasian-American,European/Caucasian-American,1,8,1,8,1,LAW,100,0,0,0,0,0,75,10,10,10,10,10,3,10,7,7,10,5,4,9,7,7,9,4,20,5,25,25,10,15,18,10,75,75,10,10,6,3,6,10,8,7,4,7,9,7,9,6,7,9,6,5,9,7,7,9,7,4,7,4,7,7,6,8,6,6,8,6,8,6,6,3,7,8,3,7,3,7,7,7,7,7,7,7,7,7,7,7,3,7,7,3,7,10,2,8,15,1,10,3,9,2,0,1,0,0
0,1,female,23,27,4,5,'Asian/Pacific Islander/Asian-American',European/Caucasian-American,0,1,1,1,1,LAW,35,20,20,20,0,5,75,18,18,18,10,10,7,9,8,9,8,4,7,9,7,9,7,4,10,25,20,25,5,15,10,75,18,75,10,10,5,7,8,9,5,4,7,7,9,4,6,9,7,6,7,6,7,9,7,7,7,7,10,8,9,7,8,7,9,2,6,9,2,5,6,6,4,1,1,9,7,9,7,7,7,9,3,7,9,3,3,7,7,3,3,3,4,3,4,2,2,4,6,6,7,5.5,0,1,0,0
0,1,female,23,22,1,1,'Asian/Pacific Islander/Asian-American',European/Caucasian-American,0,1,1,1,1,LAW,60,0,0,40,0,0,75,10,10,75,10,10,6,8,10,6,7,6,7,7,9,7,7,7,10,25,20,25,5,15,10,75,18,75,10,10,5,7,8,9,5,4,7,7,9,4,6,9,9,6,8,2,7,9,9,7,7,4,10,8,9,7,8,7,9,2,6,9,2,5,6,6,4,1,1,9,7,9,7,7,7,9,3,7,9,3,3,7,7,3,3,3,4,3,4,2,2,4,7,6,7,5.5,0,1,0,0
0,1,female,23,22,1,1,'Asian/Pacific Islander/Asian-American','Asian/Pacific Islander/Asian-American',1,1,1,1,1,LAW,19,18,19,18,14,12,18,18,18,18,10,10,10,10,10,10,10,10,9,9,9,9,9,9,10,25,20,25,5,15,10,75,18,75,10,10,5,7,8,9,5,4,7,7,9,4,4,7,9,4,3,2,4,7,9,4,4,4,10,8,9,7,8,7,9,2,6,9,2,5,6,6,4,1,1,9,7,9,7,7,7,9,3,7,9,3,3,7,7,3,3,3,4,3,4,2,2,4,6,2,7,2,1,0,1,0
0,1,female,23,23,0,1,'Asian/Pacific Islander/Asian-American',European/Caucasian-American,0,1,1,1,1,LAW,30,5,15,40,5,5,75,10,10,75,10,10,6,8,8,7,9,8,7,7,7,7,9,7,10,25,20,25,5,15,10,75,18,75,10,10,5,7,8,9,5,4,7,7,9,4,8,6,7,8,2,8,7,7,7,7,4,7,10,8,9,7,8,7,9,2,6,9,2,5,6,6,4,1,1,9,7,9,7,7,7,9,3,7,9,3,3,7,7,3,3,3,4,3,4,2,2,4,9,4,9,2,0,1,1,1
0,1,female,23,24,1,1,'Asian/Pacific Islander/Asian-American','Latino/Hispanic American',0,1,1,1,1,LAW,30,10,20,10,10,20,75,10,18,10,10,18,9,7,9,7,9,6,9,7,9,7,9,7,10,25,20,25,5,15,10,75,18,75,10,10,5,7,8,9,5,4,7,7,9,4,5,4,8,8,4,2,4,4,7,7,4,4,10,8,9,7,8,7,9,2,6,9,2,5,6,6,4,1,1,9,7,9,7,7,7,9,3,7,9,3,3,7,7,3,3,3,4,3,4,2,2,4,4,3,3,2,1,0,1,0
0,1,female,23,25,2,3,'Asian/Pacific Islander/Asian-American',European/Caucasian-American,0,1,1,1,1,LAW,50,0,30,10,0,10,75,10,75,10,10,10,6,6,8,8,8,7,7,7,7,7,7,7,10,25,20,25,5,15,10,75,18,75,10,10,5,7,8,9,5,4,7,7,9,4,3,7,6,1,1,1,4,7,7,4,4,4,10,8,9,7,8,7,9,2,6,9,2,5,6,6,4,1,1,9,7,9,7,7,7,9,3,7,9,3,3,7,7,3,3,3,4,3,4,2,2,4,2,2,3,2,0,0,1,0
0,1,female,23,30,7,10,'Asian/Pacific Islander/Asian-American',European/Caucasian-American,0,1,1,1,1,LAW,35,15,25,10,5,10,75,10,75,10,10,10,5,6,8,4,5,4,4,7,7,4,4,4,10,25,20,25,5,15,10,75,18,75,10,10,5,7,8,9,5,4,7,7,9,4,8,8,8,8,3,4,7,7,7,7,4,4,10,8,9,7,8,7,9,2,6,9,2,5,6,6,4,1,1,9,7,9,7,7,7,9,3,7,9,3,3,7,7,3,3,3,4,3,4,2,2,4,8,7,7,8.5,0,1,0,0
0,1,female,23,27,4,5,'Asian/Pacific Islander/Asian-American',European/Caucasian-American,0,1,1,1,1,LAW,33.33,11.11,11.11,11.11,11.11,22.22,75,10,10,10,10,75,6,7,8,7,8,5,7,7,7,7,7,4,10,25,20,25,5,15,10,75,18,75,10,10,5,7,8,9,5,4,7,7,9,4,4,8,9,2,8,3,4,7,9,4,7,4,10,8,9,7,8,7,9,2,6,9,2,5,6,6,4,1,1,9,7,9,7,7,7,9,3,7,9,3,3,7,7,3,3,3,4,3,4,2,2,4,5,5,3,5.5,0,0,0,0
0,1,female,23,28,5,5,'Asian/Pacific Islander/Asian-American',European/Caucasian-American,0,1,1,1,1,LAW,50,0,25,10,0,15,75,10,75,10,10,10,6,7,7,6,6,6,7,7,7,7,7,7,10,25,20,25,5,15,10,75,18,75,10,10,5,7,8,9,5,4,7,7,9,4,7,6,8,8,6,9,7,7,7,7,7,9,10,8,9,7,8,7,9,2,6,9,2,5,6,6,4,1,1,9,7,9,7,7,7,9,3,7,9,3,3,7,7,3,3,3,4,3,4,2,2,4,9,6,9,5.5,0,1,1,1
0,1,female,23,24,1,1,'Asian/Pacific Islander/Asian-American',European/Caucasian-American,0,1,1,1,1,LAW,100,0,0,0,0,0,75,10,10,10,10,10,7,10,10,6,10,7,7,9,9,7,9,7,10,25,20,25,5,15,10,75,18,75,10,10,5,7,8,9,5,4,7,7,9,4,8,9,9,9,10,7,7,9,9,9,9,7,10,8,9,7,8,7,9,2,6,9,2,5,6,6,4,1,1,9,7,9,7,7,7,9,3,7,9,3,3,7,7,3,3,3,4,3,4,2,2,4,9,8,9,8.5,0,1,0,0
0,1,female,22,27,5,5,'Asian/Pacific Islander/Asian-American',European/Caucasian-American,0,2,4,5,4,LAW,35,20,20,20,0,5,75,18,18,18,10,10,7,8,8,8,7,7,7,7,7,7,7,7,15,15,25,20,15,10,10,10,75,18,10,10,6,6,5,7,7,7,7,4,7,7,4,8,8,5,7,4,4,7,7,4,7,4,5,3,4,10,10,10,2,3,8,8,8,10,10,10,10,10,10,3,3,3,9,9,9,3,3,7,7,7,9,9,9,9,9,9,7,3,2,8,2,1,7,4,7,2,0,0,0,0
0,1,female,22,22,0,1,'Asian/Pacific Islander/Asian-American',European/Caucasian-American,0,2,4,5,4,LAW,60,0,0,40,0,0,75,10,10,75,10,10,7,9,10,6,6,5,7,9,9,7,7,4,15,15,25,20,15,10,10,10,75,18,10,10,6,6,5,7,7,7,7,4,7,7,6,6,8,4,9,4,7,7,7,4,9,4,5,3,4,10,10,10,2,3,8,8,8,10,10,10,10,10,10,3,3,3,9,9,9,3,3,7,7,7,9,9,9,9,9,9,7,3,2,8,2,1,7,3,7,2,1,0,1,0
0,1,female,22,22,0,1,'Asian/Pacific Islander/Asian-American','Asian/Pacific Islander/Asian-American',1,2,4,5,4,LAW,19,18,19,18,14,12,18,18,18,18,10,10,10,10,10,10,10,10,9,9,9,9,9,9,15,15,25,20,15,10,10,10,75,18,10,10,6,6,5,7,7,7,7,4,7,7,3,6,8,7,8,8,4,7,7,7,7,7,5,3,4,10,10,10,2,3,8,8,8,10,10,10,10,10,10,3,3,3,9,9,9,3,3,7,7,7,9,9,9,9,9,9,7,3,2,8,2,1,7,8,7,8.5,1,0,1,0
0,1,female,22,23,1,1,'Asian/Pacific Islander/Asian-American',European/Caucasian-American,0,2,4,5,4,LAW,30,5,15,40,5,5,75,10,10,75,10,10,8,8,9,8,9,9,7,7,9,7,9,9,15,15,25,20,15,10,10,10,75,18,10,10,6,6,5,7,7,7,7,4,7,7,7,8,8,7,7,6,7,7,7,7,7,7,5,3,4,10,10,10,2,3,8,8,8,10,10,10,10,10,10,3,3,3,9,9,9,3,3,7,7,7,9,9,9,9,9,9,7,3,2,8,2,1,8,6,7,5.5,1,1,1,1
0,1,female,22,24,2,3,'Asian/Pacific Islander/Asian-American','Latino/Hispanic American',0,2,4,5,4,LAW,30,10,20,10,10,20,75,10,18,10,10,18,8,7,9,6,9,5,7,7,9,7,9,4,15,15,25,20,15,10,10,10,75,18,10,10,6,6,5,7,7,7,7,4,7,7,4,7,7,4,8,5,4,7,7,4,7,4,5,3,4,10,10,10,2,3,8,8,8,10,10,10,10,10,10,3,3,3,9,9,9,3,3,7,7,7,9,9,9,9,9,9,7,3,2,8,2,1,5,6,3,5.5,1,0,1,0
0,1,female,22,25,3,3,'Asian/Pacific Islander/Asian-American',European/Caucasian-American,0,2,4,5,4,LAW,50,0,30,10,0,10,75,10,75,10,10,10,8,8,8,6,6,6,7,7,7,7,7,7,15,15,25,20,15,10,10,10,75,18,10,10,6,6,5,7,7,7,7,4,7,7,4,8,7,4,5,4,4,7,7,4,4,4,5,3,4,10,10,10,2,3,8,8,8,10,10,10,10,10,10,3,3,3,9,9,9,3,3,7,7,7,9,9,9,9,9,9,7,3,2,8,2,1,5,5,3,5.5,0,0,1,0
0,1,female,22,30,8,10,'Asian/Pacific Islander/Asian-American',European/Caucasian-American,0,2,4,5,4,LAW,35,15,25,10,5,10,75,10,75,10,10,10,7,6,5,4,4,3,7,7,4,4,4,4,15,15,25,20,15,10,10,10,75,18,10,10,6,6,5,7,7,7,7,4,7,7,7,7,8,7,7,7,7,7,7,7,7,7,5,3,4,10,10,10,2,3,8,8,8,10,10,10,10,10,10,3,3,3,9,9,9,3,3,7,7,7,9,9,9,9,9,9,7,3,2,8,2,1,8,7,7,8.5,0,1,0,0
0,1,female,22,27,5,5,'Asian/Pacific Islander/Asian-American',European/Caucasian-American,0,2,4,5,4,LAW,33.33,11.11,11.11,11.11,11.11,22.22,75,10,10,10,10,75,8,7,6,7,7,5,7,7,7,7,7,4,15,15,25,20,15,10,10,10,75,18,10,10,6,6,5,7,7,7,7,4,7,7,5,7,8,5,9,5,4,7,7,4,9,4,5,3,4,10,10,10,2,3,8,8,8,10,10,10,10,10,10,3,3,3,9,9,9,3,3,7,7,7,9,9,9,9,9,9,7,3,2,8,2,1,5,7,3,8.5,0,0,1,0
0,1,female,22,28,6,5,'Asian/Pacific Islander/Asian-American',European/Caucasian-American,0,2,4,5,4,LAW,50,0,25,10,0,15,75,10,75,10,10,10,9,7,9,9,9,10,9,7,9,9,9,9,15,15,25,20,15,10,10,10,75,18,10,10,6,6,5,7,7,7,7,4,7,7,6,6,8,8,8,6,7,7,7,7,7,7,5,3,4,10,10,10,2,3,8,8,8,10,10,10,10,10,10,3,3,3,9,9,9,3,3,7,7,7,9,9,9,9,9,9,7,3,2,8,2,1,6,6,7,5.5,0,1,1,1
0,1,female,22,24,2,3,'Asian/Pacific Islander/Asian-American',European/Caucasian-American,0,2,4,5,4,LAW,100,0,0,0,0,0,75,10,10,10,10,10,7,6,8,6,8,7,7,7,7,7,7,7,15,15,25,20,15,10,10,10,75,18,10,10,6,6,5,7,7,7,7,4,7,7,8,6,7,7,8,6,7,7,7,7,7,7,5,3,4,10,10,10,2,3,8,8,8,10,10,10,10,10,10,3,3,3,9,9,9,3,3,7,7,7,9,9,9,9,9,9,7,3,2,8,2,1,7,5,7,5.5,0,1,0,0
1,1,female,25,27,2,3,European/Caucasian-American,European/Caucasian-American,1,1,1,1,1,Education,35,20,20,20,0,5,75,18,18,18,10,10,8,7,6,6,6,5,7,7,7,7,7,4,9.09,18.18,27.27,18.18,18.18,9.09,10,18,75,18,18,10,7,4,8,8,8,7,4,7,7,7,5,8,7,4,7,5,4,7,7,4,7,4,2,2,1,10,9,9,3,2,10,8,10,9,9,6,6,8,6,3,3,3,9,9,9,3,3,9,7,9,9,9,7,7,7,7,6,10,2,6,15,1,4,5,3,5.5,0,1,0,0
1,1,female,25,22,3,3,European/Caucasian-American,European/Caucasian-American,1,1,1,1,1,Education,60,0,0,40,0,0,75,10,10,75,10,10,8,8,10,7,6,5,7,7,9,7,7,4,9.09,18.18,27.27,18.18,18.18,9.09,10,18,75,18,18,10,7,4,8,8,8,7,4,7,7,7,8,7,7,9,6,7,7,7,7,9,7,7,2,2,1,10,9,9,3,2,10,8,10,9,9,6,6,8,6,3,3,3,9,9,9,3,3,9,7,9,9,9,7,7,7,7,6,10,2,6,15,1,8,7,7,8.5,0,1,1,1
1,1,female,25,22,3,3,European/Caucasian-American,'Asian/Pacific Islander/Asian-American',0,1,1,1,1,Education,19,18,19,18,14,12,18,18,18,18,10,10,10,10,10,10,10,10,9,9,9,9,9,9,9.09,18.18,27.27,18.18,18.18,9.09,10,18,75,18,18,10,7,4,8,8,8,7,4,7,7,7,5,8,8,6,7,7,4,7,7,7,7,7,2,2,1,10,9,9,3,2,10,8,10,9,9,6,6,8,6,3,3,3,9,9,9,3,3,9,7,9,9,9,7,7,7,7,6,10,2,6,15,1,5,5,3,5.5,0,1,1,1
1,1,female,25,23,2,3,European/Caucasian-American,European/Caucasian-American,1,1,1,1,1,Education,30,5,15,40,5,5,75,10,10,75,10,10,8,8,8,8,8,7,7,7,7,7,7,7,9.09,18.18,27.27,18.18,18.18,9.09,10,18,75,18,18,10,7,4,8,8,8,7,4,7,7,7,8,6,5,6,6,5,7,7,4,7,7,4,2,2,1,10,9,9,3,2,10,8,10,9,9,6,6,8,6,3,3,3,9,9,9,3,3,9,7,9,9,9,7,7,7,7,6,10,2,6,15,1,5,6,3,5.5,0,1,1,1
1,1,female,25,24,1,1,European/Caucasian-American,'Latino/Hispanic American',0,1,1,1,1,Education,30,10,20,10,10,20,75,10,18,10,10,18,9,9,8,9,7,7,9,9,7,9,4,7,9.09,18.18,27.27,18.18,18.18,9.09,10,18,75,18,18,10,7,4,8,8,8,7,4,7,7,7,6,8,8,5,6,7,7,7,7,4,7,7,2,2,1,10,9,9,3,2,10,8,10,9,9,6,6,8,6,3,3,3,9,9,9,3,3,9,7,9,9,9,7,7,7,7,6,10,2,6,15,1,6,5,7,5.5,0,1,1,1
1,1,female,25,25,0,1,European/Caucasian-American,European/Caucasian-American,1,1,1,1,1,Education,50,0,30,10,0,10,75,10,75,10,10,10,8,7,7,7,8,7,7,7,7,7,7,7,9.09,18.18,27.27,18.18,18.18,9.09,10,18,75,18,18,10,7,4,8,8,8,7,4,7,7,7,6,8,8,5,6,7,7,7,7,4,7,7,2,2,1,10,9,9,3,2,10,8,10,9,9,6,6,8,6,3,3,3,9,9,9,3,3,9,7,9,9,9,7,7,7,7,6,10,2,6,15,1,6,5,7,5.5,0,1,1,1
1,1,female,25,30,5,5,European/Caucasian-American,European/Caucasian-American,1,1,1,1,1,Education,35,15,25,10,5,10,75,10,75,10,10,10,6,4,7,5,6,4,7,4,7,4,7,4,9.09,18.18,27.27,18.18,18.18,9.09,10,18,75,18,18,10,7,4,8,8,8,7,4,7,7,7,6,7,8,5,7,7,7,7,7,4,7,7,2,2,1,10,9,9,3,2,10,8,10,9,9,6,6,8,6,3,3,3,9,9,9,3,3,9,7,9,9,9,7,7,7,7,6,10,2,6,15,1,6,6,7,5.5,0,1,0,0
1,1,female,25,27,2,3,European/Caucasian-American,European/Caucasian-American,1,1,1,1,1,Education,33.33,11.11,11.11,11.11,11.11,22.22,75,10,10,10,10,75,9,8,8,8,7,5,9,7,7,7,7,4,9.09,18.18,27.27,18.18,18.18,9.09,10,18,75,18,18,10,7,4,8,8,8,7,4,7,7,7,5,6,7,4,5,6,4,7,7,4,4,7,2,2,1,10,9,9,3,2,10,8,10,9,9,6,6,8,6,3,3,3,9,9,9,3,3,9,7,9,9,9,7,7,7,7,6,10,2,6,15,1,5,4,3,2,0,1,1,1
1,1,female,25,28,3,3,European/Caucasian-American,European/Caucasian-American,1,1,1,1,1,Education,50,0,25,10,0,15,75,10,75,10,10,10,8,7,8,10,8,10,7,7,7,9,7,9,9.09,18.18,27.27,18.18,18.18,9.09,10,18,75,18,18,10,7,4,8,8,8,7,4,7,7,7,8,8,5,9,8,9,7,7,4,9,7,9,2,2,1,10,9,9,3,2,10,8,10,9,9,6,6,8,6,3,3,3,9,9,9,3,3,9,7,9,9,9,7,7,7,7,6,10,2,6,15,1,7,10,7,8.5,0,1,1,1
1,1,female,25,24,1,1,European/Caucasian-American,European/Caucasian-American,1,1,1,1,1,Education,100,0,0,0,0,0,75,10,10,10,10,10,8,10,9,9,8,8,7,9,9,9,7,7,9.09,18.18,27.27,18.18,18.18,9.09,10,18,75,18,18,10,7,4,8,8,8,7,4,7,7,7,7,6,8,7,9,8,7,7,7,7,9,7,2,2,1,10,9,9,3,2,10,8,10,9,9,6,6,8,6,3,3,3,9,9,9,3,3,9,7,9,9,9,7,7,7,7,6,10,2,6,15,1,8,7,7,8.5,0,1,1,1
0,1,female,26,27,1,1,Other,European/Caucasian-American,0,1,1,1,1,Education,35,20,20,20,0,5,75,18,18,18,10,10,6,8,7,8,7,5,7,7,7,7,7,4,20,10,20,30,10,10,18,10,18,75,10,10,7,6,10,7,7,7,7,9,7,7,8,10,9,8,7,6,7,9,9,7,7,7,4,3,1,8,6,7,2,2,10,8,8,10,10,9,9,8,3,3,3,3,7,7,7,3,3,9,7,7,9,9,9,9,7,3,6,15,1,6,15,1,5,5,3,5.5,0,1,0,0
0,1,female,26,22,4,5,Other,European/Caucasian-American,0,1,1,1,1,Education,60,0,0,40,0,0,75,10,10,75,10,10,8,8,10,7,6,5,7,7,9,7,7,4,20,10,20,30,10,10,18,10,18,75,10,10,7,6,10,7,7,7,7,9,7,7,10,10,10,10,10,10,9,9,9,9,9,9,4,3,1,8,6,7,2,2,10,8,8,10,10,9,9,8,3,3,3,3,7,7,7,3,3,9,7,7,9,9,9,9,7,3,6,15,1,6,15,1,10,5,9,5.5,0,1,1,1
0,1,female,26,22,4,5,Other,'Asian/Pacific Islander/Asian-American',0,1,1,1,1,Education,19,18,19,18,14,12,18,18,18,18,10,10,10,10,10,10,10,10,9,9,9,9,9,9,20,10,20,30,10,10,18,10,18,75,10,10,7,6,10,7,7,7,7,9,7,7,5,10,10,6,6,6,4,9,9,7,7,7,4,3,1,8,6,7,2,2,10,8,8,10,10,9,9,8,3,3,3,3,7,7,7,3,3,9,7,7,9,9,9,9,7,3,6,15,1,6,15,1,8,5,7,5.5,0,1,1,1
0,1,female,26,23,3,3,Other,European/Caucasian-American,0,1,1,1,1,Education,30,5,15,40,5,5,75,10,10,75,10,10,7,8,7,8,8,7,7,7,7,7,7,7,20,10,20,30,10,10,18,10,18,75,10,10,7,6,10,7,7,7,7,9,7,7,10,9,8,8,7,7,9,9,7,7,7,7,4,3,1,8,6,7,2,2,10,8,8,10,10,9,9,8,3,3,3,3,7,7,7,3,3,9,7,7,9,9,9,9,7,3,6,15,1,6,15,1,7,5,7,5.5,0,1,1,1
0,1,female,26,24,2,3,Other,'Latino/Hispanic American',0,1,1,1,1,Education,30,10,20,10,10,20,75,10,18,10,10,18,7,9,8,9,7,7,7,9,7,9,7,7,20,10,20,30,10,10,18,10,18,75,10,10,7,6,10,7,7,7,7,9,7,7,5,10,8,8,5,5,4,9,7,7,4,4,4,3,1,8,6,7,2,2,10,8,8,10,10,9,9,8,3,3,3,3,7,7,7,3,3,9,7,7,9,9,9,9,7,3,6,15,1,6,15,1,5,5,3,5.5,0,1,1,1
0,1,female,26,25,1,1,Other,European/Caucasian-American,0,1,1,1,1,Education,50,0,30,10,0,10,75,10,75,10,10,10,6,6,7,8,7,7,7,7,7,7,7,7,20,10,20,30,10,10,18,10,18,75,10,10,7,6,10,7,7,7,7,9,7,7,8,9,9,7,6,5,7,9,9,7,7,4,4,3,1,8,6,7,2,2,10,8,8,10,10,9,9,8,3,3,3,3,7,7,7,3,3,9,7,7,9,9,9,9,7,3,6,15,1,6,15,1,6,5,7,5.5,0,1,1,1
0,1,female,26,30,4,5,Other,European/Caucasian-American,0,1,1,1,1,Education,35,15,25,10,5,10,75,10,75,10,10,10,8,6,7,8,6,5,7,7,7,7,7,4,20,10,20,30,10,10,18,10,18,75,10,10,7,6,10,7,7,7,7,9,7,7,6,8,9,6,6,6,7,7,9,7,7,7,4,3,1,8,6,7,2,2,10,8,8,10,10,9,9,8,3,3,3,3,7,7,7,3,3,9,7,7,9,9,9,9,7,3,6,15,1,6,15,1,7,5,7,5.5,0,1,1,1
0,1,female,26,27,1,1,Other,European/Caucasian-American,0,1,1,1,1,Education,33.33,11.11,11.11,11.11,11.11,22.22,75,10,10,10,10,75,7,7,7,7,6,5,7,7,7,7,7,4,20,10,20,30,10,10,18,10,18,75,10,10,7,6,10,7,7,7,7,9,7,7,6,7,8,7,9,6,7,7,7,7,9,7,4,3,1,8,6,7,2,2,10,8,8,10,10,9,9,8,3,3,3,3,7,7,7,3,3,9,7,7,9,9,9,9,7,3,6,15,1,6,15,1,7,5,7,5.5,0,1,0,0
0,1,female,26,28,2,3,Other,European/Caucasian-American,0,1,1,1,1,Education,50,0,25,10,0,15,75,10,75,10,10,10,6,6,6,7,6,6,7,7,7,7,7,7,20,10,20,30,10,10,18,10,18,75,10,10,7,6,10,7,7,7,7,9,7,7,8,5,5,6,5,5,7,4,4,7,4,4,4,3,1,8,6,7,2,2,10,8,8,10,10,9,9,8,3,3,3,3,7,7,7,3,3,9,7,7,9,9,9,9,7,3,6,15,1,6,15,1,7,6,7,5.5,0,1,1,1
0,1,female,26,24,2,3,Other,European/Caucasian-American,0,1,1,1,1,Education,100,0,0,0,0,0,75,10,10,10,10,10,5,6,6,6,6,6,4,7,7,7,7,7,20,10,20,30,10,10,18,10,18,75,10,10,7,6,10,7,7,7,7,9,7,7,7,8,7,8,7,8,7,7,7,7,7,7,4,3,1,8,6,7,2,2,10,8,8,10,10,9,9,8,3,3,3,3,7,7,7,3,3,9,7,7,9,9,9,9,7,3,6,15,1,6,15,1,8,5,7,5.5,0,1,0,0
1,1,female,26,27,1,1,European/Caucasian-American,European/Caucasian-American,1,4,4,5,4,Business,35,20,20,20,0,5,75,18,18,18,10,10,7,8,7,8,6,5,7,7,7,7,7,4,15,15,15,40,10,5,10,10,10,75,10,10,6,8,10,6,9,7,7,9,7,9,6,10,10,6,6,5,7,9,9,7,7,4,9,9,9,7,6,6,7,1,7,8,5,6,7,7,8,7,7,9,9,9,7,7,7,7,3,7,7,3,7,7,7,7,7,7,7,10,2,8,15,1,6,3,7,2,0,0,0,0
1,1,female,26,22,4,5,European/Caucasian-American,European/Caucasian-American,1,4,4,5,4,Business,60,0,0,40,0,0,75,10,10,75,10,10,1,1,1,1,1,1,4,4,4,4,4,4,15,15,15,40,10,5,10,10,10,75,10,10,6,8,10,6,9,7,7,9,7,9,1,1,1,1,1,5,4,4,4,4,4,4,9,9,9,7,6,6,7,1,7,8,5,6,7,7,8,7,7,9,9,9,7,7,7,7,3,7,7,3,7,7,7,7,7,7,7,10,2,8,15,1,1,1,3,2,1,0,0,0
1,1,female,26,22,4,5,European/Caucasian-American,'Asian/Pacific Islander/Asian-American',0,4,4,5,4,Business,19,18,19,18,14,12,18,18,18,18,10,10,10,10,10,10,10,10,9,9,9,9,9,9,15,15,15,40,10,5,10,10,10,75,10,10,6,8,10,6,9,7,7,9,7,9,6,10,10,10,6,5,7,9,9,9,7,4,9,9,9,7,6,6,7,1,7,8,5,6,7,7,8,7,7,9,9,9,7,7,7,7,3,7,7,3,7,7,7,7,7,7,7,10,2,8,15,1,7,6,7,5.5,0,1,1,1
1,1,female,26,23,3,3,European/Caucasian-American,European/Caucasian-American,1,4,4,5,4,Business,30,5,15,40,5,5,75,10,10,75,10,10,7,8,7,9,8,8,7,7,7,9,7,7,15,15,15,40,10,5,10,10,10,75,10,10,6,8,10,6,9,7,7,9,7,9,10,10,10,10,10,5,9,9,9,9,9,4,9,9,9,7,6,6,7,1,7,8,5,6,7,7,8,7,7,9,9,9,7,7,7,7,3,7,7,3,7,7,7,7,7,7,7,10,2,8,15,1,10,1,9,2,1,0,1,0
1,1,female,26,24,2,3,European/Caucasian-American,'Latino/Hispanic American',0,4,4,5,4,Business,30,10,20,10,10,20,75,10,18,10,10,18,6,9,9,7,8,5,7,9,9,7,7,4,15,15,15,40,10,5,10,10,10,75,10,10,6,8,10,6,9,7,7,9,7,9,5,7,7,7,7,5,4,7,7,7,7,4,9,9,9,7,6,6,7,1,7,8,5,6,7,7,8,7,7,9,9,9,7,7,7,7,3,7,7,3,7,7,7,7,7,7,7,10,2,8,15,1,6,1,7,2,0,0,1,0
